HaploidChromosomeNum = 8
RandomSeed = 0.2
Pop1AvgAlleleFreq = 0.8
Pop1AvgAlleleFreqStdev = 0.1
Pop2AvgAlleleFreq = 0.8
Pop2AvgAlleleFreqStdev = 0.1
:chr1	len = 41381587	centromere = 41381587

Num	Position Percentage	Position Abs.	Freq. Pop 1	Freq. Pop 2
3226	0.466764	24431007	0.727945	0.107172
3227	0.466889	24437552	0.695237	0.12976
3228	0.46703	24444938	0.799302	0.0699038
3229	0.467284	24458257	0.641163	0.192523
3230	0.46766	24477933	0.906267	0.245233
3231	0.468145	24503306	0.775482	0.340896
3232	0.468204	24506373	0.917636	0.0946119
3233	0.468311	24512022	0.751323	0
3234	0.468409	24517144	0.835545	0.129747
3235	0.468468	24520192	0.852896	0.182516
3236	0.468524	24523138	0.764685	0.126057
3237	0.46861	24527647	0.561434	0.0336913
3238	0.468679	24531281	0.687219	0.195132
3239	0.468813	24538276	1	0.0965784
3240	0.468998	24547967	0.580371	0.0533664
3241	0.469037	24550001	0.955207	0.256034
3242	0.469135	24555147	0.920282	0.206044
3243	0.469165	24556709	0.801377	0.114607
3244	0.469351	24566421	0.838365	0.125918
3245	0.469395	24568732	0.82974	0.425567
3246	0.469456	24571922	0.818472	0.214295
3247	0.469651	24582140	0.857212	0.131246
3248	0.46971	24585234	0.92274	0.147486
3249	0.469847	24592395	0.713012	0.179416
3250	0.46996	24598314	0.849895	0.245631
3251	0.470032	24602056	0.832127	0.130688
3252	0.4701	24605643	0.817525	0.0622293
3253	0.470205	24611128	0.704237	0.127285
3254	0.470252	24613582	0.814347	0.34803
3255	0.470273	24614679	0.812278	0.156607
3256	0.470468	24624891	0.753023	0.247429
3257	0.470522	24627737	0.679582	0.425599
3258	0.470589	24631235	0.891736	0.245905
3259	0.4708	24642254	0.78578	0.0871868
3260	0.471207	24663592	0.732595	0.0879222
3261	0.471367	24671972	0.660438	0.283634
3262	0.471443	24675954	0.622027	0.241858
3263	0.471498	24678819	0.720322	0.305598
3264	0.471518	24679846	0.696642	0.204997
3265	0.471745	24691735	0.860512	0.212045
3266	0.472266	24719002	0.970985	0.196907
3267	0.472307	24721158	0.8335	0.34815
3268	0.472383	24725150	0.681718	0.216448
3269	0.472429	24727517	0.698359	0
3270	0.472548	24733755	0.860132	0.258611
3271	0.47269	24741183	0.813867	0.116243
3272	0.472814	24747711	0.711178	0.160176
3273	0.473158	24765670	0.652128	0.270842
3274	0.473194	24767580	0.796474	0.0767258
3275	0.473247	24770329	0.911429	0.277784
3276	0.47333	24774711	0.791167	0.234929
3277	0.473469	24781974	0.862768	0.17421
3278	0.473601	24788886	0.843622	0.301704
3279	0.473635	24790655	0.785707	0.197044
3280	0.473702	24794154	0.74737	0.118482
3281	0.473859	24802390	0.897524	0.404935
3282	0.474483	24835031	0.83206	0.293065
3283	0.474538	24837930	0.784845	0.160389
3284	0.474829	24853167	0.839754	0.289864
3285	0.475271	24876293	0.93245	0.0493481
3286	0.475655	24896387	0.83357	0.282096
3287	0.47577	24902406	0.882653	0.197691
3288	0.475869	24907590	0.753192	0.199255
3289	0.475901	24909283	0.733771	0.13035
3290	0.47598	24913399	0.789784	0.345047
3291	0.476007	24914819	0.857248	0.315336
3292	0.476103	24919850	0.75646	0.0660043
3293	0.476119	24920683	0.769475	0.125465
3294	0.476235	24926769	0.793967	0.102501
3295	0.476507	24940959	0.788473	0.161071
3296	0.476592	24945447	0.8284	0.0450615
3297	0.476784	24955494	0.81235	0.272132
3298	0.476913	24962215	0.719971	0.242635
3299	0.477289	24981919	0.800174	0.0377061
3300	0.47731	24983023	0.721035	0.265328
3301	0.477414	24988466	0.896748	0.080718
3302	0.477479	24991873	0.675752	0.17638
3303	0.477529	24994497	0.81689	0.1253
3304	0.477777	25007447	0.785589	0.151655
3305	0.477797	25008491	0.695118	0.204039
3306	0.477856	25011583	0.981037	0.239439
3307	0.478123	25025591	0.770648	0.0975859
3308	0.478334	25036588	1	0.191797
3309	0.479056	25074400	0.966308	0.289918
3310	0.479165	25080109	0.834205	0.16598
3311	0.479434	25094177	0.81696	0.284106
3312	0.479471	25096131	0.743642	0.221665
3313	0.479983	25122949	0.788107	0.263012
3314	0.480277	25138298	0.676528	0.266672
3315	0.48035	25142137	0.802876	0.365679
3316	0.480417	25145618	0.762332	0.333863
3317	0.480563	25153269	0.922615	0.131496
3318	0.480672	25158984	0.838185	0
3319	0.480753	25163226	0.543853	0.196975
3320	0.480854	25168522	0.934946	0.227529
3321	0.48088	25169873	0.849662	0.0996871
3322	0.481015	25176966	0.67207	0.308483
3323	0.4813	25191847	0.806873	0.108094
3324	0.481355	25194751	0.688913	0.0909731
3325	0.481425	25198378	0.746114	0.163026
3326	0.481492	25201884	0.801411	0.114988
3327	0.481796	25217845	0.833821	0.182438
3328	0.48201	25229042	0.732796	0.018575
3329	0.482012	25229108	0.831542	0.19567
3330	0.482131	25235339	0.800921	0.110606
3331	0.482254	25241800	0.821717	0.163623
3332	0.482532	25256337	0.959943	0.243065
3333	0.482782	25269413	0.621589	0.379383
3334	0.482999	25280765	0.516242	0.192719
3335	0.48309	25285557	0.918995	0.0922212
3336	0.483196	25291103	0.809233	0.142595
3337	0.483354	25299356	0.839389	0.144185
3338	0.483528	25308468	0.943839	0.0967485
3339	0.483609	25312721	0.810544	0.282272
3340	0.483638	25314251	0.778327	0.421159
3341	0.483783	25321810	0.85744	0.270885
3342	0.484065	25336582	0.732226	0.311762
3343	0.484126	25339790	0.874065	0.262002
3344	0.484227	25345081	0.960469	0.159967
3345	0.484258	25346687	0.822656	0.267931
3346	0.484304	25349102	0.86946	0.26664
3347	0.484346	25351283	0.744249	0.305856
3348	0.484411	25354717	0.684459	0.132542
3349	0.48453	25360929	0.763117	0.303367
3350	0.48457	25363020	0.737635	0.273309
3351	0.484648	25367111	0.967086	0.358916
3352	0.484764	25373146	0.768815	0.198735
3353	0.484983	25384616	0.798818	0.286462
3354	0.485218	25396906	0.711647	0.213008
3355	0.485248	25398507	0.785852	0.0071015
3356	0.485304	25401425	0.741191	0.0091084
3357	0.485483	25410787	0.787797	0.0597915
3358	0.485548	25414226	0.801602	0.222782
3359	0.485611	25417483	0.93826	0.423089
3360	0.485631	25418567	0.519358	0.2026
3361	0.48566	25420054	0.726829	0.144285
3362	0.485733	25423900	0.811777	0.339489
3363	0.48582	25428444	0.941923	0.244275
3364	0.48589	25432113	0.762931	0.416279
3365	0.485952	25435325	0.679784	0.273733
3366	0.48598	25436836	0.899444	0.099013
3367	0.486257	25451322	0.612092	0.145504
3368	0.486286	25452825	0.753753	0.165909
3369	0.486391	25458303	0.878982	0.0513434
3370	0.486655	25472143	0.797716	0.268827
3371	0.487081	25494431	0.793765	0.316211
3372	0.487171	25499172	0.731644	0
3373	0.487197	25500522	0.870845	0.152609
3374	0.487385	25510373	0.786719	0.144449
3375	0.487497	25516217	0.720881	0.132748
3376	0.487612	25522231	0.794365	0.378751
3377	0.487646	25524032	0.750649	0.231972
3378	0.487966	25540744	0.852608	0.36337
3379	0.488138	25549749	0.837232	0.170583
3380	0.488332	25559919	0.729445	0.0782797
3381	0.488593	25573562	0.970986	0.356151
3382	0.48892	25590681	0.726834	0.169026
3383	0.488991	25594429	0.860566	0.293981
3384	0.489051	25597548	0.78694	0.146885
3385	0.489314	25611314	0.89155	0.134687
3386	0.489455	25618695	0.726338	0.1964
3387	0.489701	25631592	0.728638	0.192817
3388	0.48987	25640447	0.825654	0.159387
3389	0.489914	25642719	0.854987	0.115687
3390	0.489964	25645346	0.724139	0.325758
3391	0.490056	25650181	0.626208	0.149783
3392	0.490087	25651777	0.746056	0.0349925
3393	0.49013	25654028	0.629056	0.0888264
3394	0.490257	25660675	0.880814	0.177585
3395	0.490414	25668921	0.793573	0.253904
3396	0.490441	25670311	0.936159	0.283517
3397	0.490658	25681693	0.76984	0.412779
3398	0.490768	25687420	0.770194	0.0465403
3399	0.490812	25689717	0.68185	0.326247
3400	0.490918	25695257	0.610027	0.191345
3401	0.491261	25713209	0.926692	0.176291
3402	0.491355	25718142	0.761337	0.212901
3403	0.491512	25726376	0.75917	0.149851
3404	0.491737	25738170	0.766501	0.15931
3405	0.491954	25749493	0.61216	0.141972
3406	0.492078	25755995	0.809074	0.134284
3407	0.49221	25762911	0.759049	0.113075
3408	0.492259	25765453	0.905475	0.315279
3409	0.492582	25782357	0.772848	0.12654
3410	0.492701	25788606	0.798772	0.320236
3411	0.492738	25790552	0.76881	0.269304
3412	0.492804	25793969	0.688592	0.0645883
3413	0.492853	25796546	0.794779	0.267062
3414	0.493148	25811990	0.713728	0.304654
3415	0.493524	25831702	0.672947	0.155213
3416	0.494061	25859807	0.703393	0.238819
3417	0.494647	25890479	0.80544	0.150799
3418	0.494786	25897723	0.738028	0.149248
3419	0.494789	25897892	0.992656	0.114326
3420	0.494957	25906696	0.867454	0.211025
3421	0.494966	25907138	0.709997	0.264238
3422	0.495159	25917235	0.831256	0.211701
3423	0.496189	25971154	0.665288	0.268957
3424	0.496321	25978084	0.870821	0.266819
3425	0.497418	26035506	0.675697	0.194987
3426	0.497459	26037622	1	0.132573
3427	0.498197	26076290	0.772084	0.258263
3428	0.498764	26105970	0.644682	0.146163
3429	0.499181	26127779	0.92114	0.29504
3430	0.499349	26136548	0.768511	0.169338
3431	0.50017	26179524	0.744482	0.322396
3432	0.500216	26181929	0.754655	0.323917
3433	0.500492	26196371	0.853581	0
3434	0.500698	26207170	0.657476	0.219009
3435	0.500832	26214171	0.804689	0.212968
3436	0.500866	26215987	0.92214	0.267461
3437	0.501153	26231006	0.797873	0.243089
3438	0.501329	26240177	0.783655	0.122473
3439	0.502064	26278681	0.801831	0.144492
3440	0.502817	26318082	0.537167	0.340806
3441	0.503049	26330223	0.664312	0.261504
3442	0.503728	26365748	0.697961	0.136306
3443	0.504358	26398729	0.518372	0.193316
3444	0.504433	26402673	0.682461	0.262668
3445	0.504797	26421707	0.693831	0.250865
3446	0.504971	26430829	0.586266	0.133813
3447	0.505173	26441398	0.836044	0.210661
3448	0.505367	26451551	0.908414	0.205341
3449	0.505499	26458443	0.921249	0.225653
3450	0.505744	26471262	0.710843	0
3451	0.506368	26503942	0.834346	0.152276
3452	0.50639	26505110	0.859722	0.356158
3453	0.50642	26506693	0.81126	0.164823
3454	0.506507	26511199	0.927372	0.00336607
3455	0.506758	26524372	0.568389	0.162235
3456	0.507992	26588971	0.847974	0.163023
3457	0.508221	26600929	0.921487	0.181368
3458	0.508344	26607366	0.651177	0.20086
3459	0.508611	26621341	0.736719	0.257754
3460	0.508688	26625386	0.789111	0.105743
3461	0.509564	26671253	0.772841	0.111854
3462	0.510314	26710513	0.859666	0.351372
3463	0.51045	26717599	0.835351	0.319062
3464	0.51045	26717618	0.648959	0.300091
3465	0.510549	26722769	0.783585	0.301814
3466	0.510649	26728039	0.975479	0.0165881
3467	0.510865	26739334	0.919979	0.147529
3468	0.510919	26742163	0.73372	0.235941
3469	0.511413	26768004	0.856691	0.229308
3470	0.511542	26774776	0.742739	0.0753016
3471	0.511652	26780522	0.894603	0.276936
3472	0.5118	26788292	0.633763	0.0464926
3473	0.512175	26807884	0.920286	0.326843
3474	0.51225	26811836	0.724446	0.292471
3475	0.512381	26818666	1	0.0177829
3476	0.512494	26824602	0.823548	0.248769
3477	0.512823	26841786	0.714353	0.146669
3478	0.512882	26844882	0.858835	0.180891
3479	0.512933	26847579	0.805131	0.0967961
3480	0.513689	26887128	0.887708	0.0189769
3481	0.513818	26893891	0.83344	0.0334088
3482	0.513865	26896350	0.556443	0.15214
3483	0.513958	26901239	0.825339	0.268937
3484	0.514097	26908497	0.865125	0.176367
3485	0.514234	26915681	0.870166	0.11093
3486	0.514444	26926677	0.844862	0.225603
3487	0.514492	26929160	0.753932	0.280129
3488	0.514885	26949746	0.774567	0.342087
3489	0.515302	26971548	0.851199	0.263296
3490	0.515494	26981623	0.769445	0.228505
3491	0.515617	26988036	0.719505	0.154531
3492	0.515671	26990879	0.689488	0.189861
3493	0.515693	26992009	0.697097	0.227418
3494	0.515761	26995566	0.692941	0.261944
3495	0.515803	26997766	0.781207	0.335043
3496	0.515823	26998824	0.892036	0.0835346
3497	0.51588	27001808	0.929726	0.235823
3498	0.516049	27010677	0.7603	0.132206
3499	0.516255	27021456	0.856375	0
3500	0.516612	27040129	0.751601	0.0833939
3501	0.516963	27058506	0.791754	0.167099
3502	0.517002	27060528	0.769875	0.360006
3503	0.517573	27090415	0.73331	0.18164
3504	0.517732	27098772	0.558357	0.0394583
3505	0.517815	27103125	0.6437	0.270444
3506	0.51785	27104919	0.999273	0.196078
3507	0.517971	27111246	0.994319	0.188524
3508	0.518421	27134798	0.96942	0.236116
3509	0.518493	27138603	0.853705	0.287984
3510	0.518685	27148613	0.761199	0.428081
3511	0.519015	27165903	0.780804	0.248103
3512	0.519045	27167491	0.966451	0.243398
3513	0.519224	27176853	0.730183	0.317962
3514	0.519361	27184038	0.891855	0.238502
3515	0.519448	27188563	0.93455	0.100208
3516	0.519565	27194679	0.838324	0.129495
3517	0.519595	27196292	0.989579	0.106193
3518	0.519632	27198209	0.63984	0.211198
3519	0.520042	27219661	0.805175	0.194759
3520	0.520083	27221791	0.809364	0.17835
3521	0.520356	27236117	0.715915	0.0339059
3522	0.520868	27262884	1	0.393472
3523	0.520996	27269582	0.82598	0.278368
3524	0.521135	27276865	0.656862	0.214143
3525	0.521226	27281659	0.947573	0.403199
3526	0.52128	27284483	0.947654	0.022659
3527	0.521469	27294378	0.833975	0.147428
3528	0.521515	27296762	0.841185	0.226551
3529	0.521803	27311824	0.805288	0.0953875
3530	0.522147	27329823	0.744245	0.162838
3531	0.522264	27335949	0.952535	0.0898963
3532	0.522382	27342150	0.803687	0.247048
3533	0.522531	27349930	0.879231	0.165793
3534	0.52315	27382362	0.991258	0.342309
3535	0.523617	27406766	0.788912	0.120935
3536	0.524609	27458685	0.975735	0.315459
3537	0.524651	27460881	0.74409	0.4531
3538	0.524875	27472648	0.829838	0.165473
3539	0.525013	27479832	0.957637	0.0578659
3540	0.52508	27483338	0.719046	0.397595
3541	0.525109	27484876	0.854158	0
3542	0.525149	27486981	0.733007	0.227557
3543	0.525206	27489932	0.831007	0.287572
3544	0.525349	27497418	0.690027	0.121156
3545	0.52547	27503759	0.890214	0.207118
3546	0.525629	27512108	0.79292	0.315492
3547	0.526013	27532171	0.769945	0.0247208
3548	0.52679	27572859	0.735134	0.0810261
3549	0.526811	27573972	0.667301	0.249024
3550	0.526847	27575841	0.808057	0.200157
3551	0.526875	27577309	0.897496	0.32522
3552	0.526931	27580243	0.849519	0.211457
3553	0.527092	27588662	0.974481	0.173199
3554	0.527142	27591272	0.719771	0.136803
3555	0.527235	27596132	0.689214	0
3556	0.527274	27598200	0.95366	0.158981
3557	0.527305	27599845	0.729075	0.0944279
3558	0.527387	27604131	0.861583	0.0957751
3559	0.527427	27606189	0.763736	0.0934514
3560	0.528041	27638322	0.755385	0.16703
3561	0.528117	27642305	0.915597	0.319733
3562	0.528334	27653694	0.856706	0.234289
3563	0.5297	27725167	0.82977	0.345806
3564	0.529782	27729471	0.847958	0.303286
3565	0.529823	27731627	0.865706	0.169361
3566	0.530044	27743179	0.791676	0.287962
3567	0.530062	27744141	0.763699	0.0917199
3568	0.530112	27746717	0.804912	0.206533
3569	0.53041	27762350	0.735386	0.00717781
3570	0.530455	27764674	0.808399	0.416259
3571	0.530544	27769354	0.754496	0.34366
3572	0.530622	27773444	0.816828	0.394563
3573	0.530762	27780771	0.659469	0.00979371
3574	0.530811	27783339	0.740681	0.206281
3575	0.531082	27797528	0.83869	0.227316
3576	0.531171	27802151	0.830595	0.168516
3577	0.53122	27804752	0.738744	0.117987
3578	0.531273	27807499	0.77711	0.227909
3579	0.531414	27814901	0.866679	0.237716
3580	0.531455	27817010	0.801816	0.217603
3581	0.532113	27851474	0.625286	0.25066
3582	0.532221	27857129	0.85963	0
3583	0.532759	27885304	0.958608	0.0370333
3584	0.532992	27897473	0.799843	0.173758
3585	0.53312	27904188	0.66915	0.213227
3586	0.533217	27909261	0.748146	0.344823
3587	0.53327	27912019	0.98519	0.124551
3588	0.53333	27915175	0.831393	0.210082
3589	0.533794	27939474	0.689437	0.371669
3590	0.533865	27943164	0.789252	0.247642
3591	0.534173	27959275	0.779976	0.198489
3592	0.534304	27966144	0.864034	0.106312
3593	0.534577	27980456	0.738229	0.276024
3594	0.534772	27990662	0.935031	0.195952
3595	0.534789	27991516	0.81458	0.145443
3596	0.534888	27996714	0.83235	0.20694
3597	0.534951	28000031	0.909002	0.397445
3598	0.535202	28013177	0.702917	0.0831833
3599	0.535228	28014496	0.969744	0.312531
3600	0.535292	28017866	0.73986	0.253391
3601	0.535437	28025465	0.73524	0.234303
3602	0.535641	28036132	0.705287	0.318795
3603	0.535829	28045965	1	0.0486997
3604	0.536465	28079271	0.901334	0.276714
3605	0.536544	28083420	0.80707	0.349438
3606	0.536688	28090941	0.703618	0.262234
3607	0.536859	28099887	0.965522	0.206954
3608	0.537435	28130038	0.820821	0.0699139
3609	0.538274	28173948	0.957037	0.441456
3610	0.538433	28182291	0.844171	0.395145
3611	0.538518	28186736	0.822369	0.228425
3612	0.538661	28194194	0.871879	0.178266
3613	0.538758	28199291	0.660969	0.330955
3614	0.538805	28201761	0.882291	0.221687
3615	0.538993	28211558	0.758363	0.125739
3616	0.539081	28216182	0.704783	0.180392
3617	0.539134	28218948	0.74822	0.239294
3618	0.53956	28241247	0.806512	0.222953
3619	0.539867	28257318	0.97399	0.151867
3620	0.540044	28266587	0.889537	0.108614
3621	0.540782	28305220	0.933322	0.0859568
3622	0.540846	28308551	0.726845	0.351487
3623	0.541013	28317306	1	0.219711
3624	0.541014	28317373	0.848441	0.172113
3625	0.541126	28323221	0.87725	0.184638
3626	0.541187	28326402	0.838807	0.190695
3627	0.541281	28331323	0.885775	0.308137
3628	0.541323	28333532	0.834278	0.204653
3629	0.541334	28334111	0.819427	0.168312
3630	0.54143	28339122	0.875257	0.210219
3631	0.541596	28347805	0.869358	0
3632	0.542181	28378427	0.777632	0.0943168
3633	0.542239	28381475	0.851638	0.0982268
3634	0.542934	28417862	0.890988	0.283487
3635	0.543333	28438736	0.77442	0
3636	0.54357	28451157	0.793571	0.272171
3637	0.543773	28461787	0.873903	0.174627
3638	0.544011	28474253	0.643564	0.238588
3639	0.544611	28505653	0.942194	0.343983
3640	0.545411	28547493	0.837309	0.170811
3641	0.546444	28601585	0.814157	0.163924
3642	0.546932	28627105	0.554396	0.076584
3643	0.547145	28638297	0.771445	0.307746
3644	0.547397	28651474	0.714721	0.0466641
3645	0.547425	28652948	0.702427	0.264113
3646	0.547472	28655364	0.857535	0.243335
3647	0.547935	28679640	0.906645	0.138484
3648	0.548211	28694070	0.791974	0.299209
3649	0.548257	28696493	0.793701	0.142256
3650	0.548763	28722953	0.82841	0.220436
3651	0.549172	28744369	0.788375	0.28407
3652	0.549248	28748322	0.664582	0.237468
3653	0.549275	28749752	0.679829	0.107697
3654	0.54944	28758376	0.807741	0.0505866
3655	0.549741	28774164	0.904341	0.156798
3656	0.550017	28788610	0.832767	0.247296
3657	0.55057	28817531	0.818151	0.158676
3658	0.550729	28825861	0.758648	0.252276
3659	0.550977	28838840	0.728508	0.107574
3660	0.551173	28849097	0.719603	0.258593
3661	0.551313	28856408	0.81776	0.262052
3662	0.551501	28866258	0.820772	0.259993
3663	0.551709	28877136	0.678631	0.179644
3664	0.552368	28911630	0.819548	0.240945
3665	0.552509	28919017	0.836249	0.241955
3666	0.552945	28941857	0.907663	0.227885
3667	0.552998	28944619	0.752094	0.188809
3668	0.553047	28947170	0.802859	0.209118
3669	0.553315	28961238	0.914909	0.292333
3670	0.553615	28976934	0.802616	0.120403
3671	0.5537	28981375	0.734043	0.195462
3672	0.553735	28983215	0.815981	0.156075
3673	0.553779	28985483	0.909977	0.209922
3674	0.554718	29034654	0.721103	0.227562
3675	0.555424	29071629	0.793465	0.180591
3676	0.555947	29098989	0.827763	0.179182
3677	0.556023	29102933	0.771101	0.223475
3678	0.556334	29119237	0.887424	0.227917
3679	0.55661	29133661	0.782544	0.175386
3680	0.55678	29142578	0.948777	0.146882
3681	0.55701	29154631	0.729775	0.236683
3682	0.557037	29156014	0.896642	0.183776
3683	0.557869	29199604	0.661343	0.0930699
3684	0.558402	29227500	0.790872	0.1595
3685	0.560906	29358531	0.846936	0.144942
3686	0.561165	29372085	0.916387	0.201224
3687	0.561276	29377905	0.661277	0.0484057
3688	0.561629	29396356	0.772693	0.0143443
3689	0.561773	29403896	0.909294	0.236021
3690	0.561845	29407671	0.997635	0.248428
3691	0.561906	29410872	0.786807	0.308469
3692	0.562012	29416431	0.793737	0.128732
3693	0.562616	29448017	0.715004	0.19215
3694	0.56279	29457154	0.817639	0.243723
3695	0.563092	29472936	0.893141	0.24767
3696	0.563264	29481943	0.767263	0.318712
3697	0.564141	29527841	0.825588	0.329805
3698	0.564543	29548927	0.801425	0.144393
3699	0.564719	29558093	0.799293	0.107019
3700	0.565359	29591594	0.718418	0.255536
3701	0.565466	29597191	0.741596	0.197915
3702	0.566099	29630367	0.7842	0.142696
3703	0.566185	29634860	0.861377	0.172935
3704	0.566299	29640799	0.709047	0.184726
3705	0.566332	29642527	0.678477	0.251929
3706	0.566453	29648871	0.824402	0.179456
3707	0.567485	29702873	0.718973	0.0633402
3708	0.567635	29710740	0.751898	0.151488
3709	0.567706	29714485	0.890273	0.00130388
3710	0.567755	29717041	0.827156	0.422164
3711	0.567848	29721874	0.703809	0.16166
3712	0.568203	29740488	0.856623	0.326889
3713	0.568254	29743150	0.68012	0.282513
3714	0.568461	29753981	0.787812	0.245358
3715	0.568681	29765498	0.807523	0.166965
3716	0.568875	29775634	0.772605	0.0532646
3717	0.568928	29778437	0.819653	0.164502
3718	0.568961	29780133	0.704359	0.079619
3719	0.569164	29790756	0.807147	0.245255
3720	0.569743	29821052	0.847352	0.172694
3721	0.570176	29843719	0.749999	0.188721
3722	0.57123	29898909	1	0.0429517
3723	0.5773	30216597	0.575352	0.179256
3724	0.577494	30226788	0.797903	0.191369
3725	0.583826	30558226	0.690288	0.0712797
3726	0.583887	30561396	0.736925	0.417671
3727	0.583904	30562270	0.901171	0.182947
3728	0.586336	30689560	0.897462	0.231952
3729	0.58764	30757826	0.733243	0.124551
3730	0.58817	30785595	0.873723	0.220042
3731	0.590304	30897294	0.79338	0.306838
3732	0.591273	30948008	1	0.14091
3733	0.591708	30970771	0.695865	0.239438
3734	0.593347	31056517	0.671343	0
3735	0.594353	31109192	0.903051	0.222183
3736	0.597346	31265833	0.640785	0.148595
3737	0.597442	31270885	0.855684	0.138001
3738	0.598016	31300930	0.812451	0.309273
3739	0.598108	31305753	0.917489	0.22641
3740	0.598657	31334455	0.777258	0.16239
3741	0.598965	31350617	0.693105	0.33731
3742	0.599427	31374761	0.761333	0.345073
3743	0.599969	31403164	0.850423	0.33653
3744	0.600608	31436591	0.671783	0.147193
3745	0.600782	31445700	0.664413	0.261567
3746	0.600826	31448022	0.74405	0.225978
3747	0.601022	31458239	0.905941	0.191648
3748	0.60104	31459219	0.752543	0.0917723
3749	0.601121	31463456	0.962868	0.222863
3750	0.601139	31464375	0.973727	0.263873
3751	0.601207	31467970	0.82973	0.17174
3752	0.60135	31475450	0.968306	0.252837
3753	0.601565	31486700	0.659807	0.256673
3754	0.601587	31487850	0.831776	0.412761
3755	0.601624	31489749	0.882155	0.295103
3756	0.603697	31598254	1	0.147282
3757	0.60386	31606828	0.888595	0.335414
3758	0.605105	31671959	1	0.0281261
3759	0.605691	31702634	0.853137	0.336751
3760	0.605724	31704351	0.902372	0.0677626
3761	0.605915	31714389	0.741731	0.283866
3762	0.606147	31726488	0.83037	0.218054
3763	0.607892	31817845	0.935393	0.0858516
3764	0.608528	31851150	0.825786	0.206016
3765	0.608802	31865493	0.98886	0.150666
3766	0.610035	31930026	0.932572	0.171544
3767	0.61019	31938119	0.751503	0.346473
3768	0.610483	31953454	0.940758	0.212443
3769	0.611278	31995096	0.81507	0.201022
3770	0.611287	31995522	0.740867	0.437068
3771	0.61284	32076803	0.864468	0.457768
3772	0.612959	32083076	0.623944	0.153356
3773	0.613089	32089859	0.772799	0.0766179
3774	0.613471	32109847	0.848319	0.300828
3775	0.614071	32141250	0.778038	0
3776	0.614355	32156142	0.561403	0.237219
3777	0.614448	32160988	0.779059	0.0762723
3778	0.615006	32190208	0.691587	0.279687
3779	0.615803	32231927	0.816035	0.261572
3780	0.616072	32245998	0.732726	0.154136
3781	0.616245	32255035	0.86134	0.00732927
3782	0.616537	32270336	0.723247	0.261323
3783	0.61667	32277305	0.823941	0.153333
3784	0.616791	32283621	0.721454	0.0848852
3785	0.617952	32344390	0.641647	0.137042
3786	0.618566	32376524	0.583042	0.272724
3787	0.620814	32494224	1	0.26987
3788	0.622037	32558193	0.806756	0.0603156
3789	0.624473	32685720	0.844305	0.297666
3790	0.624485	32686360	0.869566	0.378166
3791	0.62564	32746784	0.791916	0.155991
3792	0.625677	32748756	0.853128	0.281675
3793	0.625889	32759834	0.833963	0.275177
3794	0.626416	32787422	0.730622	0.268326
3795	0.626493	32791461	0.835052	0.27361
3796	0.627016	32818807	0.63368	0.325978
3797	0.627065	32821404	0.84037	0.130544
3798	0.627422	32840048	0.84521	0.113842
3799	0.627673	32853202	0.925811	0.239533
3800	0.628102	32875639	0.641583	0.20389
3801	0.628308	32886455	0.858859	0.253406
3802	0.629251	32935793	0.861831	0.211901
3803	0.629678	32958173	0.833	0.376554
3804	0.629881	32968767	0.698896	0.145891
3805	0.629914	32970494	0.816529	0.153991
3806	0.630132	32981910	0.676477	0.260635
3807	0.630375	32994630	0.678877	0.394403
3808	0.630522	33002317	0.774309	0.168246
3809	0.630713	33012342	0.604914	0.339893
3810	0.630741	33013789	1	0.255009
3811	0.631131	33034199	0.794345	0.252682
3812	0.631181	33036833	0.924396	0.138043
3813	0.63165	33061387	0.771852	0.255158
3814	0.632361	33098582	0.856722	0.233481
3815	0.632416	33101470	0.829229	0.0982763
3816	0.632538	33107845	0.887084	0.211479
3817	0.633152	33139973	0.718338	0.201617
3818	0.633296	33147512	0.626898	0.249756
3819	0.633458	33156028	0.76201	0.00881929
3820	0.633524	33159444	0.871118	0.187264
3821	0.633673	33167252	0.5	0.140398
3822	0.634496	33210318	0.629809	0.232019
3823	0.634496	33210335	0.667728	0.028041
3824	0.635383	33256767	0.77351	0.402809
3825	0.636324	33306035	0.817908	0.27495
3826	0.636706	33326010	0.678132	0.221348
3827	0.637157	33349638	0.714032	0.272895
3828	0.637572	33371349	0.98493	0.202188
3829	0.637779	33382178	0.600348	0.113341
3830	0.638046	33396121	0.647849	0.124649
3831	0.638268	33407770	0.757088	0.251745
3832	0.639441	33469136	0.782965	0.341397
3833	0.639465	33470413	0.929781	0.118873
3834	0.640255	33511761	0.753352	0.23372
3835	0.640321	33515229	0.59405	0.223883
3836	0.640752	33537786	0.773974	0.0636878
3837	0.641002	33550865	0.823826	0.254628
3838	0.641331	33568073	0.788471	0.220856
3839	0.641378	33570538	0.911086	0.299172
3840	0.641393	33571323	0.897078	0.29813
3841	0.641784	33591796	0.672849	0.293714
3842	0.642282	33617863	0.809303	0.1318
3843	0.642539	33631299	0.861696	0.247799
3844	0.642677	33638554	0.856132	0.225916
3845	0.643369	33674743	0.839421	0.232412
3846	0.643468	33679947	0.892446	0.174866
3847	0.643552	33684353	0.883929	0.274003
3848	0.643611	33687413	0.810105	0.176911
3849	0.643663	33690169	0.697174	0.317027
3850	0.643707	33692435	0.612338	0.385487
3851	0.643924	33703802	0.685259	0.148174
3852	0.644586	33738457	0.759948	0.177651
3853	0.646349	33830734	0.747045	0.189003
